8,785,4,21.45,0
6,688,1,44.86,0
4,194,12,861.36,0
7,272,44,4234.67,0
2,510,29,852.40,0
6,973,39,2406.84,0
1,322,28,2756.06,0
8,622,44,2447.03,0
1,234,4,187.93,0
5,157,44,2215.37,0
7,247,39,2423.74,0
6,292,50,3227.19,0
10,469,9,725.39,0
7,156,11,951.23,0
10,139,25,2051.28,0
5,176,24,1585.35,0
2,348,15,747.94,0
9,180,12,689.61,0
6,322,10,984.31,0
6,134,6,535.00,0
7,944,43,2960.40,0
7,554,11,667.31,0
8,222,22,151.91,0
10,933,29,1706.78,0
6,912,40,2655.69,0
2,38,26,1877.73,0
2,590,25,332.00,0
8,713,10,242.77,0
4,150,46,1466.61,0
2,915,31,1769.78,0
9,378,21,718.65,0
4,834,8,443.66,0
2,34,49,1345.98,0
2,207,16,451.36,0
1,838,6,223.39,0
10,657,50,2206.51,0
6,821,36,118.00,0
5,760,4,132.29,0
9,693,44,999.39,0
8,742,27,391.91,0
10,383,8,244.64,0
8,413,38,3584.96,0
5,568,8,530.92,0
4,890,30,1062.63,0
5,685,25,1074.97,0
5,972,25,360.63,0
2,87,35,1114.06,0
2,968,15,1003.94,0
1,128,26,2101.13,0
4,683,50,643.92,0
2,816,33,1993.38,0
9,652,31,615.39,0
4,338,38,2875.54,0
2,897,8,774.57,0
1,16,15,77.87,0
1,866,6,100.85,0
8,259,47,1620.50,0
7,486,18,307.66,0
5,759,16,1376.13,0
9,928,25,1143.75,0
2,330,33,2408.85,0
4,691,9,751.76,0
2,889,37,2735.97,0
2,901,25,1882.74,0
2,860,25,2245.25,0
1,527,22,1659.03,0
8,913,26,695.28,0
6,218,48,1965.74,0
7,747,7,262.08,0
5,676,3,266.74,0
7,991,42,3431.26,0
9,893,12,642.57,0
4,220,49,3516.83,0
10,765,44,3201.62,0
5,854,38,2311.81,0
10,179,37,491.43,0
8,513,7,601.05,0
7,785,2,10.72,0
2,826,9,368.41,0
7,618,34,710.12,0
10,289,23,2099.92,0
3,997,26,2513.67,0
10,883,20,1844.25,0
4,137,13,1287.29,0
3,888,38,2419.45,0
9,730,17,1317.13,0
10,796,28,1259.73,0
4,382,29,1485.33,0
7,850,49,4110.24,0
5,523,28,2697.24,0
7,3,2,70.11,0
4,275,5,19.41,0
1,862,33,2276.71,0
10,367,21,1928.56,0
3,382,41,2099.94,0
2,505,18,1666.02,0
8,272,4,384.97,0
3,163,9,613.03,0
1,787,42,2273.73,0
7,359,8,29.60,0
4,21,41,3976.45,0
10,138,10,208.56,0
3,763,28,1589.99,0
3,349,18,1577.43,0
5,271,50,784.75,0
3,269,45,3358.59,0
7,529,47,2735.86,0
9,234,7,328.87,0
10,415,7,550.84,0
10,843,5,464.00,0
8,491,27,2538.02,0
2,669,6,189.28,0
6,69,9,604.87,0
5,209,48,313.60,0
4,85,44,2718.99,0
3,241,36,2672.87,0
3,362,33,1419.79,0
8,105,17,1336.93,0
7,134,4,356.67,0
9,639,32,46.83,0
8,2,43,1750.60,0
3,869,20,1023.92,0
10,361,49,2642.10,0
6,298,42,711.58,0
3,989,16,245.52,0
4,116,4,252.68,0
9,534,27,1468.73,0
9,238,2,97.87,0
7,954,44,2649.34,0
3,408,17,921.95,0
7,981,40,3128.32,0
2,510,12,352.72,0
1,281,4,363.94,0
10,553,4,143.67,0
9,984,44,2942.98,0
5,133,50,2613.42,0
9,498,26,2012.67,0
10,83,30,1417.69,0
3,680,22,1272.03,0
8,858,9,446.05,0
3,400,32,242.70,0
7,44,31,580.54,0
8,145,8,485.81,0
6,118,28,846.36,0
10,380,15,526.90,0
4,868,39,193.11,0
8,928,28,1281.00,0
8,110,23,1562.40,0
10,221,25,1463.24,0
4,457,19,1345.34,0
9,845,44,522.61,0
10,155,4,357.50,0
9,105,37,2909.79,0
9,267,46,1222.72,0
9,15,38,1175.79,0
6,706,3,31.98,0
2,916,15,769.61,0
10,486,14,239.29,0
6,957,42,3055.08,0
2,763,45,2555.35,0
2,671,17,1136.38,0
2,239,34,952.84,0
7,300,48,2163.78,0
1,717,37,1072.81,0
6,296,17,1029.13,0
9,35,1,89.94,0
3,345,34,1902.17,0
7,667,38,1636.81,0
2,330,32,2335.86,0
10,538,9,264.30,0
6,993,1,3.43,0
4,722,50,1460.89,0
1,449,43,3406.91,0
4,157,17,855.94,0
8,543,24,1883.27,0
1,224,14,671.14,0
9,948,16,262.99,0
7,980,8,778.49,0
10,70,46,3837.96,0
1,939,25,2023.06,0
9,382,8,409.75,0
10,24,7,539.60,0
10,60,9,124.89,0
8,353,23,2148.98,0
4,960,45,2260.32,0
7,643,36,3486.48,0
10,145,38,2307.58,0
1,1000,32,202.47,0
1,695,48,1826.73,0
9,839,5,110.51,0
7,256,18,1235.93,0
5,515,48,1720.51,0
8,580,48,1780.76,0
1,317,48,559.98,0
3,557,23,182.95,0
5,811,25,836.67,0
10,319,36,2579.70,0
2,244,15,448.82,0
10,767,49,4605.37,0
4,227,5,59.93,0
6,220,21,1507.21,0
5,557,47,373.86,0
8,23,31,1069.82,0
2,707,7,579.48,0
5,876,38,1917.30,0
6,371,9,141.74,0
8,197,37,2694.08,0
10,597,30,810.57,0
2,922,37,1586.30,0
6,663,24,687.16,0
5,591,28,2205.60,0
9,289,32,2921.63,0
10,167,11,115.33,0
2,361,25,1348.01,0
5,295,14,695.49,0
3,526,24,717.11,0
5,758,1,5.50,0
7,250,43,1408.97,0
2,548,3,166.62,0
7,412,33,3126.71,0
2,239,4,112.10,0
2,270,44,3691.54,0
6,799,29,917.59,0
7,586,8,764.72,0
5,4,48,530.16,0
7,715,6,263.20,0
2,719,3,231.55,0
10,986,45,3450.42,0
9,386,27,1835.03,0
5,552,8,91.21,0
1,14,23,971.24,0
1,257,3,60.08,0
8,452,42,2623.59,0
1,167,24,251.63,0
2,977,16,1261.43,0
4,449,27,2139.23,0
10,859,37,1233.83,0
7,150,43,1370.96,0
8,433,1,5.77,0
5,889,16,1183.12,0
3,159,24,1489.86,0
10,84,10,573.93,0
9,860,7,628.67,0
2,292,50,3227.19,0
2,497,23,202.09,0
2,682,18,965.10,0
3,313,3,164.67,0
8,853,27,1261.47,0
5,373,36,3453.96,0
4,460,36,1920.68,0
4,846,3,70.41,0
9,155,47,4200.62,0
6,546,47,4692.32,0
9,528,9,307.95,0
1,974,36,2760.04,0
2,666,29,2553.41,0
3,609,28,2478.28,0
8,352,12,259.23,0
5,503,9,36.80,0
8,118,12,362.72,0
10,832,21,1570.85,0
5,341,47,1279.83,0
1,621,16,44.54,0
10,142,10,509.82,0
7,315,31,662.22,0
2,401,11,906.99,0
8,439,40,3385.14,0
6,834,43,2384.69,0
4,934,32,363.09,0
5,984,49,3277.41,0
8,981,11,860.29,0
2,765,10,727.64,0
4,140,36,2497.49,0
8,438,24,1195.79,0
1,361,9,485.28,0
3,254,28,1440.87,0
8,34,15,412.04,0
1,185,31,378.61,0
6,806,1,52.92,0
6,614,30,1018.29,0
8,831,41,2847.53,0
9,736,20,822.57,0
6,821,6,19.67,0
6,959,16,1114.55,0
3,311,29,2288.00,0
5,215,21,171.89,0
7,382,2,102.44,0
8,263,13,1089.75,0
7,515,23,824.41,0
7,123,30,1386.76,0
9,739,34,3152.56,0
8,712,32,1506.10,0
5,158,12,452.01,0
7,274,15,675.99,0
8,718,21,1843.70,0
6,38,5,361.10,0
9,510,5,146.97,0
6,210,14,393.58,0
7,857,31,1303.44,0
6,328,14,574.04,0
9,69,18,1209.75,0
7,568,10,663.65,0
4,891,22,445.71,0
3,163,34,2315.88,0
7,923,50,4715.23,0
10,11,37,566.21,0
10,859,7,233.43,0
6,737,37,555.51,0
4,955,42,2146.23,0
4,105,11,865.07,0
4,855,24,2095.52,0
3,533,32,187.19,0
7,349,23,2015.60,0
7,660,47,3439.98,0
5,7,19,1689.84,0
1,937,45,4460.84,0
2,651,44,3057.25,0
4,672,27,841.99,0
7,156,22,1902.46,0
5,90,13,1246.58,0
4,586,43,4110.35,0
8,212,26,297.97,0
3,358,41,518.34,0
8,902,23,601.87,0
2,521,5,206.28,0
2,465,1,87.51,0
1,327,8,270.28,0
5,496,30,608.75,0
2,324,30,1564.87,0
6,345,19,1062.97,0
2,149,29,2698.76,0
10,267,4,106.32,0
7,837,20,499.88,0
4,247,4,248.59,0
8,544,37,540.16,0
9,735,27,2411.02,0
2,259,21,724.05,0
7,813,46,2547.13,0
7,862,5,344.96,0
4,231,49,123.71,0
3,838,8,297.85,0
1,88,25,1192.96,0
3,902,10,261.68,0
9,483,47,1270.58,0
9,796,48,2159.54,0
5,999,40,3373.26,0
6,660,19,1390.63,0
2,119,36,1944.51,0
9,566,12,340.37,0
8,246,44,1864.77,0
2,488,33,1664.31,0
3,810,48,3147.02,0
8,414,33,1287.06,0
7,209,13,84.93,0
4,311,39,3076.97,0
4,728,43,4258.62,0
2,790,47,1068.02,0
8,179,16,212.51,0
3,798,18,1058.30,0
10,795,10,303.35,0
8,27,20,197.96,0
6,859,36,1200.48,0
6,50,50,3872.89,0
6,521,14,577.59,0
9,56,42,871.86,0
4,463,48,728.18,0
8,185,19,232.05,0
1,766,20,853.07,0
5,666,43,3786.09,0
6,508,33,1260.48,0
4,403,6,252.81,0
1,778,49,4706.78,0
3,958,42,2533.63,0
7,540,13,1251.54,0
10,882,25,1719.92,0
2,330,28,2043.88,0
6,148,45,3073.84,0
5,444,50,1760.85,0
7,533,29,169.64,0
2,301,6,434.83,0
3,435,27,2267.22,0
5,696,30,2235.96,0
6,386,37,2514.67,0
1,675,24,1469.90,0
8,320,41,3589.72,0
6,482,50,4788.51,0
8,372,34,1309.10,0
4,542,24,30.74,0
3,664,41,4057.05,0
2,300,18,811.42,0
3,148,13,888.00,0
4,509,10,256.30,0
2,120,48,1437.17,0
1,645,25,1661.63,0
8,731,8,153.80,0
6,161,34,2173.02,0
8,561,18,1592.45,0
5,714,41,2027.48,0
8,819,16,1438.54,0
10,16,14,72.68,0
10,854,48,2920.18,0
8,250,14,458.74,0
4,115,8,474.25,0
2,255,27,1206.89,0
4,351,13,566.17,0
8,60,20,277.54,0
4,809,33,1706.93,0
4,521,48,1980.32,0
7,432,4,82.74,0
10,226,34,2906.07,0
5,392,13,189.29,0
7,841,50,4863.07,0
6,874,42,4020.70,0
9,144,9,65.45,0
4,617,9,408.37,0
2,899,17,795.94,0
4,541,29,486.32,0
6,817,27,815.17,0
4,889,20,1478.90,0
3,710,21,22.38,0
7,717,45,1304.77,0
4,945,12,1102.24,0
5,885,31,415.89,0
8,153,36,1598.14,0
10,408,24,1301.57,0
9,206,16,1085.44,0
9,952,25,1785.60,0
4,73,45,2025.85,0
6,753,23,1212.02,0
8,734,21,853.55,0
4,985,11,895.92,0
10,256,42,2883.85,0
7,207,41,1156.62,0
4,648,43,100.56,0
9,267,3,79.74,0
9,396,14,35.17,0
10,485,10,866.62,0
2,651,41,2848.80,0
7,590,42,557.75,0
9,896,23,1056.96,0
1,471,50,4257.74,0
9,302,34,3380.97,0
6,240,50,4830.40,0
8,429,11,71.03,0
8,736,49,2015.31,0
1,798,29,1705.03,0
8,154,41,3723.86,0
7,573,6,537.48,0
8,658,11,139.19,0
10,246,43,1822.39,0
5,755,27,1547.58,0
5,341,31,844.14,0
6,309,38,3210.59,0
8,578,46,2197.91,0
6,624,8,483.39,0
6,100,10,560.71,0
6,548,2,111.08,0
4,725,32,839.04,0
8,354,13,915.55,0
6,692,50,4159.08,0
10,778,46,4418.61,0
2,581,36,503.23,0
3,689,1,77.00,0
3,265,8,551.58,0
3,543,7,549.29,0
5,708,23,813.53,0
9,476,44,3420.53,0
1,253,33,1520.79,0
5,84,22,1262.64,0
2,566,5,141.82,0
6,108,44,3083.79,0
10,947,18,1052.10,0
6,122,11,622.14,0
2,967,13,445.33,0
9,729,40,2793.43,0
5,371,42,661.45,0
1,276,16,1569.19,0
7,580,34,1261.37,0
5,745,6,493.39,0
6,688,49,2198.00,0
7,94,37,3319.29,0
5,38,5,361.10,0
2,211,38,3676.68,0
6,545,23,132.47,0
10,929,8,539.28,0
4,9,47,4179.06,0
2,549,22,2130.87,0
9,821,19,62.28,0
9,522,12,36.74,0
10,943,11,530.71,0
1,931,4,135.16,0
2,850,21,1761.53,0
3,175,34,518.31,0
6,651,5,347.41,0
5,187,9,698.22,0
4,588,50,2524.02,0
9,840,40,3816.76,0
4,204,25,353.51,0
1,840,17,1622.12,0
8,387,8,340.66,0
8,849,8,155.16,0
8,647,34,3176.16,0
8,532,28,1615.64,0
4,324,13,678.11,0
9,618,37,772.78,0
6,51,37,3333.19,0
9,632,30,2886.03,0
10,411,28,1927.54,0
3,976,5,143.63,0
7,337,29,2440.76,0
1,83,41,1937.51,0
3,623,14,98.03,0
4,550,22,2020.84,0
4,33,43,1753.43,0
9,320,21,1838.63,0
3,560,43,3081.57,0
2,669,34,1072.60,0
10,811,34,1137.87,0
7,636,29,717.78,0
4,984,5,334.43,0
4,861,42,1810.64,0
7,678,24,533.88,0
2,327,1,33.78,0
9,276,15,1471.12,0
2,339,48,965.88,0
10,442,37,1211.97,0
6,71,46,2977.70,0
6,460,50,2667.61,0
8,146,14,1379.19,0
10,785,40,214.48,0
10,398,13,913.71,0
9,103,36,2806.67,0
8,704,43,3227.23,0
8,766,8,341.23,0
2,680,4,231.28,0
10,164,3,248.33,0
8,777,22,663.93,0
6,649,47,2108.23,0
4,418,41,913.76,0
7,191,19,117.41,0
10,872,18,1437.95,0
5,557,37,294.31,0
1,827,13,1176.34,0
3,717,34,985.83,0
2,899,38,1779.17,0
9,100,11,616.78,0
6,416,24,2117.26,0
7,568,31,2057.31,0
1,158,33,1243.02,0
2,726,19,1682.91,0
2,718,50,4389.77,0
3,174,31,2672.90,0
1,281,26,2365.62,0
6,538,32,939.72,0
1,456,5,279.63,0
9,614,43,1459.55,0
3,460,45,2400.85,0
2,827,4,361.95,0
6,30,30,2082.42,0
6,773,46,188.63,0
3,226,32,2735.12,0
5,52,11,712.57,0
9,828,46,345.59,0
4,999,6,505.99,0
2,908,15,778.74,0
5,395,4,232.55,0
8,574,31,2663.68,0
6,330,48,3503.79,0
9,525,10,722.66,0
1,641,1,72.28,0
9,516,13,536.43,0
8,796,45,2024.57,0
5,458,2,170.85,0
10,270,44,3691.54,0
2,960,2,100.46,0
3,308,21,2017.06,0
2,366,29,2224.28,0
6,845,11,130.65,0
10,498,3,232.23,0
3,882,24,1651.12,0
6,349,43,3768.30,0
1,563,22,329.85,0
2,99,6,493.57,0
9,975,44,2685.70,0
1,741,38,1500.68,0
5,591,43,3387.17,0
7,145,38,2307.58,0
1,788,22,2142.59,0
3,16,46,238.80,0
2,88,25,1192.96,0
10,353,24,2242.41,0
6,525,35,2529.29,0
10,342,46,2561.13,0
6,563,11,164.92,0
2,819,33,2966.98,0
1,458,19,1623.03,0
7,855,19,1658.95,0
2,539,47,3883.65,0
10,799,19,601.18,0
4,381,7,90.17,0
7,240,18,1738.94,0
9,859,10,333.47,0
7,651,32,2223.45,0
8,738,25,915.15,0
1,673,38,713.87,0
9,156,10,864.75,0
6,239,49,1373.21,0
2,799,39,1234.01,0
9,326,41,1537.02,0
8,412,9,852.74,0
8,581,16,223.66,0
3,244,48,1436.22,0
10,599,7,566.94,0
4,460,40,2134.09,0
10,992,49,940.61,0
1,474,30,2120.67,0
4,351,32,1393.66,0
10,358,26,328.70,0
3,765,2,145.53,0
9,363,41,725.86,0
5,272,3,288.73,0
5,202,41,316.55,0
10,762,12,933.34,0
9,957,35,2545.90,0
3,99,31,2550.14,0
10,733,46,592.29,0
5,125,33,1018.50,0
7,613,6,127.71,0
5,530,14,1120.23,0
2,961,44,1027.33,0
5,654,41,2166.82,0
6,155,25,2234.37,0
2,438,1,49.82,0
3,79,5,93.49,0
3,173,34,1112.23,0
7,541,21,352.16,0
5,826,45,1842.05,0
2,28,20,1054.71,0
7,570,32,1106.90,0
9,508,12,458.36,0
4,721,46,3123.72,0
3,903,45,4363.05,0
9,150,11,350.71,0
7,146,45,4433.12,0
8,98,23,204.89,0
9,659,32,994.80,0
4,245,44,2270.73,0
2,809,38,1965.56,0
4,241,25,1856.16,0
4,553,31,1113.45,0
4,805,19,276.88,0
2,441,13,1221.56,0
1,563,5,74.97,0
6,97,12,450.51,0
2,391,18,1077.15,0
1,736,4,164.51,0
1,326,11,412.37,0
7,269,23,1716.61,0
10,238,45,2202.08,0
5,262,7,496.09,0
1,221,41,2399.71,0
5,484,29,2260.14,0
2,333,47,883.11,0
5,815,43,672.26,0
10,455,6,167.07,0
10,963,16,499.31,0
8,122,1,56.56,0
7,720,43,1167.89,0
8,246,3,127.14,0
6,280,8,453.63,0
10,643,46,4454.95,0
1,172,44,2419.78,0
8,502,3,164.23,0
6,226,6,512.84,0
8,353,14,1308.07,0
10,515,4,143.38,0
8,681,8,188.47,0
1,709,13,501.91,0
9,111,32,206.55,0
3,676,40,3556.47,0
6,156,44,3804.91,0
4,948,12,197.24,0
2,205,26,2007.62,0
5,522,34,104.11,0
8,445,5,440.91,0
2,697,43,1680.47,0
10,543,29,2275.62,0
8,918,44,1257.50,0
10,95,18,632.46,0
1,179,13,172.66,0
9,825,22,549.08,0
2,358,37,467.77,0
4,117,16,205.83,0
4,587,48,3567.69,0
8,297,40,40.91,0
2,916,13,666.99,0
3,570,28,968.53,0
3,607,9,595.34,0
2,555,14,273.60,0
9,798,18,1058.30,0
7,426,23,972.06,0
2,748,36,314.86,0
6,379,21,715.14,0
3,681,37,871.66,0
2,591,12,945.26,0
3,640,40,1203.47,0
9,936,43,2107.61,0
1,535,39,324.58,0
2,200,17,262.80,0
9,269,34,2537.60,0
5,104,28,912.46,0
1,702,10,183.76,0
4,327,24,810.84,0
6,859,13,433.51,0
8,910,26,1989.49,0
5,447,41,485.69,0
9,689,29,2232.91,0
6,918,6,171.48,0
10,541,34,570.17,0
5,855,33,2881.34,0
5,12,31,78.99,0
9,610,49,3184.74,0
2,838,33,1228.64,0
7,70,44,3671.09,0
2,187,3,232.74,0
9,110,33,2241.71,0
7,248,10,387.32,0
9,185,49,598.45,0
4,891,39,790.12,0
10,685,39,1676.96,0
9,568,38,2521.87,0
3,116,24,1516.08,0
2,876,11,555.01,0
5,933,38,2236.47,0
6,407,31,481.57,0
8,127,27,248.37,0
2,121,6,221.11,0
5,275,31,120.31,0
10,33,38,1549.55,0
1,813,3,166.12,0
1,72,7,79.34,0
9,647,42,3923.49,0
6,691,47,3925.84,0
6,646,17,996.19,0
4,840,34,3244.24,0
4,964,46,3588.13,0
1,593,11,658.57,0
10,540,46,4428.53,0
6,943,3,144.74,0
6,138,4,83.42,0
6,592,4,155.64,0
1,631,29,2541.39,0
7,603,35,3468.56,0
10,170,27,2075.26,0
2,730,38,2944.18,0
8,463,27,409.60,0
7,769,7,107.16,0
9,701,38,2363.53,0
10,287,34,1132.56,0
6,371,19,299.23,0
7,342,46,2561.13,0
9,937,41,4064.32,0
3,301,24,1739.34,0
9,914,26,2327.20,0
8,706,21,223.86,0
4,862,11,758.90,0
5,958,36,2171.68,0
2,300,11,495.87,0
2,128,17,1373.81,0
3,565,48,858.21,0
3,334,3,164.38,0
10,817,48,1449.19,0
5,599,48,3887.57,0
2,216,19,192.74,0
5,173,44,1439.35,0
4,120,1,29.94,0
1,232,42,2372.94,0
2,712,9,423.59,0
4,32,44,112.82,0
9,715,33,1447.62,0
9,849,25,484.88,0
7,536,5,220.00,0
4,541,12,201.24,0
7,257,42,841.11,0
5,580,24,890.38,0
8,90,49,4698.63,0
5,857,48,2018.24,0
8,279,26,1834.86,0
2,569,28,102.49,0
9,638,39,1444.43,0
4,867,17,746.74,0
2,481,2,92.00,0
7,597,21,567.40,0
8,110,44,2988.95,0
8,489,44,1363.47,0
10,848,47,2891.77,0
7,332,45,406.52,0
10,235,34,2325.25,0
9,417,3,142.78,0
9,205,35,2702.57,0
10,216,6,60.86,0
4,258,37,2384.58,0
2,771,4,337.71,0
10,761,24,2071.41,0
10,2,22,895.66,0
9,895,3,161.88,0
1,630,50,4848.11,0
9,285,7,653.96,0
1,7,25,2223.47,0
10,410,24,1337.53,0
5,502,6,328.47,0
6,437,36,968.08,0
7,524,10,592.85,0
6,337,28,2356.59,0
6,341,27,735.22,0
2,565,15,268.19,0
8,743,7,13.47,0
3,965,15,882.45,0
4,521,12,495.08,0
10,319,44,3152.96,0
10,660,9,658.72,0
4,276,6,588.45,0
8,789,13,1077.23,0
7,876,1,50.46,0
10,860,24,2155.44,0
7,331,20,1077.29,0
1,585,39,378.93,0
5,929,2,134.82,0
8,630,47,4557.23,0
9,115,9,533.53,0
6,158,2,75.33,0
5,322,10,984.31,0
1,54,2,25.44,0
7,742,35,508.03,0
3,870,2,156.31,0
6,635,33,1578.91,0
10,883,6,553.28,0
9,741,25,987.29,0
10,130,6,211.00,0
9,733,5,64.38,0
7,162,22,53.53,0
3,190,40,591.46,0
2,991,40,3267.87,0
5,467,18,479.99,0
5,311,1,78.90,0
5,355,17,1563.71,0
7,252,24,2106.44,0
9,231,11,27.77,0
7,673,24,450.87,0
1,600,13,188.39,0
6,22,29,2649.44,0
2,779,13,883.81,0
1,549,20,1937.16,0
7,173,48,1570.20,0
1,72,40,453.36,0
4,412,2,189.50,0
2,285,16,1494.77,0
10,533,9,52.65,0
3,71,5,323.66,0
2,4,44,485.98,0
10,275,49,190.17,0
2,624,14,845.93,0
2,983,41,190.99,0
5,392,6,87.36,0
4,373,31,2974.25,0
8,642,50,173.98,0
9,7,6,533.63,0
8,254,22,1132.11,0
5,141,43,3718.04,0
10,44,35,655.44,0
9,413,26,2452.86,0
9,6,31,2939.11,0
6,695,34,1293.93,0
3,935,50,150.23,0
1,555,40,781.71,0
7,423,23,1911.30,0
8,267,3,79.74,0
10,159,38,2358.95,0
5,374,33,1129.06,0
9,606,3,252.43,0
7,875,4,312.18,0
8,884,48,377.21,0
4,279,7,494.00,0
10,171,27,825.10,0
8,74,20,923.48,0
4,327,30,1013.55,0
2,399,27,30.18,0
8,485,1,86.66,0
6,669,20,630.94,0
6,922,38,1629.18,0
10,330,46,3357.80,0
1,797,20,1493.88,0
7,42,48,1738.25,0
1,533,37,216.44,0
7,91,8,19.03,0
1,932,19,477.70,0
7,233,12,454.61,0
8,672,32,997.91,0
8,980,35,3405.91,0
2,606,21,1766.98,0
7,191,17,105.05,0
2,232,19,1073.47,0
2,737,16,240.22,0
7,859,47,1567.30,0
5,491,45,4230.03,0
7,575,33,168.47,0
3,749,41,4007.64,0
5,980,31,3016.66,0
6,271,37,580.71,0
1,456,11,615.18,0
10,521,24,990.16,0
10,460,6,320.11,0
3,954,22,1324.67,0
8,523,34,3275.22,0
4,959,50,3482.98,0
9,296,38,2300.41,0
3,101,20,1652.53,0
1,791,27,1821.25,0
4,40,8,57.73,0
6,399,4,4.47,0
8,674,39,3826.59,0
4,282,25,627.05,0
7,699,7,524.48,0
3,796,46,2069.56,0
6,282,24,601.97,0
4,111,43,277.56,0
1,193,47,3695.28,0
1,218,13,532.39,0
1,58,28,2427.90,0
10,378,11,376.44,0
8,367,33,3030.59,0
9,18,32,2492.66,0
5,590,34,451.52,0
4,873,43,3784.04,0
1,446,2,72.89,0
7,435,27,2267.22,0
1,998,5,10.21,0
2,594,40,2327.22,0
9,593,20,1197.40,0
6,821,31,101.61,0
8,369,46,3868.53,0
8,636,39,965.30,0
4,489,44,1363.47,0
2,362,43,1850.03,0
4,999,13,1096.31,0
10,603,2,198.20,0
6,803,28,283.19,0
2,304,11,900.51,0
7,154,29,2633.95,0
7,128,20,1616.25,0
2,469,10,805.99,0
3,350,13,205.62,0
6,837,20,499.88,0
9,471,26,2214.02,0
3,980,5,486.56,0
7,553,18,646.52,0
10,751,39,907.33,0
4,456,33,1845.54,0
4,928,22,1006.50,0
4,254,27,1389.41,0
9,745,16,1315.71,0
10,582,38,902.12,0
3,49,44,2124.77,0
1,248,47,1820.40,0
2,226,7,598.31,0
8,757,37,1067.72,0
7,714,7,346.16,0
4,145,9,546.53,0
1,135,19,725.78,0
4,994,37,1621.58,0
3,159,23,1427.78,0
9,278,16,607.09,0
5,692,25,2079.54,0
9,416,27,2381.91,0
6,181,22,1501.83,0
10,555,11,214.97,0
7,479,47,546.01,0
3,114,48,4458.56,0
8,567,3,72.22,0
3,191,11,67.97,0
5,418,6,133.72,0
6,129,20,1064.64,0
8,764,2,98.64,0
4,698,45,3893.51,0
3,236,30,1214.00,0
10,925,19,591.33,0
10,954,30,1806.37,0
3,239,39,1092.96,0
6,533,11,64.35,0
5,974,49,3756.72,0
1,956,41,3572.48,0
7,693,9,204.42,0
1,344,49,527.53,0
1,380,33,1159.17,0
10,965,29,1706.07,0
1,493,20,928.32,0
5,495,32,1387.02,0
5,543,4,313.88,0
5,706,35,373.09,0
1,427,7,28.42,0
8,431,5,467.16,0
8,265,47,3240.53,0
7,866,41,689.15,0
7,838,16,595.70,0
8,327,12,405.42,0
1,327,45,1520.32,0
2,213,31,2937.74,0
9,506,33,3216.71,0
7,128,20,1616.25,0
4,136,38,2809.79,0
9,737,24,360.33,0
2,875,28,2185.28,0
7,81,7,255.32,0
9,136,45,3327.38,0
10,997,34,3287.11,0
5,535,40,332.91,0
5,518,33,1561.66,0
8,120,43,1287.47,0
6,398,28,1968.00,0
5,598,28,958.83,0
6,570,7,242.13,0
2,511,46,808.53,0
7,405,9,570.08,0
4,184,18,1606.39,0
9,485,11,953.28,0
8,151,14,405.50,0
7,225,39,1394.76,0
4,38,6,433.32,0
10,364,8,223.84,0
8,985,19,1547.50,0
3,149,8,744.49,0
5,216,45,456.48,0
10,671,42,2807.54,0
3,674,49,4807.77,0
1,714,39,1928.58,0
6,899,43,2013.27,0
5,152,24,772.67,0
2,798,25,1469.85,0
5,922,18,771.71,0
3,486,28,478.58,0
5,39,40,1050.99,0
2,984,5,334.43,0
4,139,30,2461.53,0
1,485,11,953.28,0
10,964,2,156.01,0
4,143,25,392.45,0
10,576,18,1542.89,0
7,412,19,1800.23,0
4,972,44,634.71,0
5,480,32,762.51,0
5,923,33,3112.05,0
3,794,1,40.95,0
5,256,13,892.62,0
3,752,38,2514.99,0
1,324,37,1930.01,0
2,870,48,3751.44,0
10,838,30,1116.94,0
5,683,23,296.20,0
9,425,9,434.88,0
3,551,33,2235.89,0
4,821,40,131.11,0
7,918,50,1428.97,0
2,25,18,1744.33,0
6,553,48,1724.05,0
9,123,24,1109.40,0
4,851,4,5.68,0
2,51,28,2522.41,0
4,636,5,123.76,0
10,424,28,858.92,0
4,790,20,454.48,0
2,182,7,542.33,0
3,294,14,199.53,0
4,394,34,1079.89,0
1,65,37,159.47,0
7,736,45,1850.79,0
2,517,1,24.65,0
7,215,1,8.19,0
3,942,40,768.38,0
9,288,8,295.17,0
4,156,6,518.85,0
7,382,7,358.53,0
8,988,27,558.94,0
3,205,18,1389.89,0
9,186,30,1167.78,0
4,865,1,62.36,0
10,931,10,337.89,0
1,438,9,448.42,0
5,833,30,290.83,0
1,411,4,275.36,0
1,303,6,250.19,0
9,204,17,240.39,0
2,28,32,1687.53,0
1,250,35,1146.84,0
8,146,40,3940.55,0
8,637,30,2388.36,0
1,132,44,366.71,0
8,595,41,1932.44,0
5,934,42,476.56,0
3,654,26,1374.08,0
2,770,17,615.63,0
6,900,47,4348.53,0
1,963,2,62.41,0
6,293,2,140.94,0
2,864,14,178.14,0
10,116,36,2274.12,0
4,941,48,2558.37,0
10,724,14,702.44,0
5,339,28,563.43,0
8,434,36,1572.21,0
1,884,37,290.77,0
9,874,41,3924.97,0
8,26,12,419.64,0
5,266,41,199.39,0
5,536,23,1011.98,0
9,107,44,3490.49,0
9,570,26,899.35,0
6,24,7,539.60,0
9,318,2,96.74,0
10,252,48,4212.88,0
7,859,32,1067.10,0
7,194,33,2368.73,0
